track_id,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4b7RdgoJT9BaSk4drBMZJx,"Minuet in D, K.94 (Orch. Erik Smith)",0.439,0.0592,-21.971,0.0436,0.864,0.0588,0.41,0.337,117.939
5UvLQncwvEGiRLn0xEZw45,Off The Ground,0.582,0.791,-3.643,0.0427,0.0296,0.105,0.118,0.0422,174.01
2JtLVLcBKBoMoM3C8OMtu4,Will We Remain? - Spencer Brown Remix,0.789,0.701,-6.582,0.035,0.00202,0.418,0.117,0.326,126.005
3I6YAtdvo6izQspo623T7X,West Side Story: XIII. Scherzo,0.43,0.0341,-24.869,0.0565,0.81,0.531,0.109,0.158,157.791
0suLngfo7rJoetk7Ub6N8l,Octopus's Garden - Remastered 2009,0.626,0.512,-9.15,0.0247,0.155,4.65e-05,0.215,0.73,92.225
0kDnxx7H1yiFtyel6Mvczh,Sylvia: Act I: Les chasseresses (Fanfare),0.354,0.131,-21.506,0.0337,0.951,0.631,0.178,0.346,83.17
3oxGJdepSlIwJxjyvtPxXT,No Me Conoce - Remix,0.804,0.786,-3.837,0.0735,0.144,0.0,0.0928,0.575,91.992
3mZ8eHtv18WEb0Jh5a3d8j,Settin' The Woods On Fire,0.735,0.251,-11.144,0.0507,0.832,2.91e-06,0.104,0.957,161.718
68ZOBzR0AffpQM6AgSA5n4,Stuck On You,0.557,0.496,-9.272,0.0276,0.626,1.32e-06,0.102,0.293,132.716
6csdXyZPhAgM6Z4gjrRS6C,Båda sidor nu,0.401,0.342,-10.614,0.0295,0.841,0.00589,0.121,0.123,103.816
5VIxFiO4uCfA6BZFObyz7W,Eyes On Me,0.305,0.517,-6.474,0.0354,0.106,0.0,0.0614,0.201,179.638
6IWumNs0oyQfa8mLd5rjcn,Voila!,0.563,0.254,-14.142,0.0384,0.892,0.729,0.0841,0.635,104.936
4nzYO2gblduWhKhjmVZk1O,Pódio,0.679,0.674,-7.25,0.074,0.824,0.0,0.357,0.947,155.916
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,0.646,0.741,-4.973,0.034,0.0275,0.0,0.312,0.571,123.077
6KtNLc95StBKfOmFDAoTwi,Kali Kali Zulfon Ke Phande Na,0.4,0.694,-8.486,0.0621,0.573,0.0,0.874,0.727,153.902
4PeqO9mURCV4tfYkNKGJ86,N - Ao Vivo,0.489,0.31,-12.169,0.149,0.868,0.0,0.845,0.347,105.223
0eal3cEeHVC9UqEaW6OoIc,Bed Pan Man,0.506,0.948,-5.427,0.478,0.652,2.31e-06,0.97,0.965,98.837
7FxxBNwN27gcqRjzSE6T9N,"Casey Jones - Live in Veneta, Oregon 8/27/72",0.554,0.545,-11.22,0.028,0.742,0.0268,0.218,0.726,93.491
5naar7XewEOAjOywIp6Jjq,Remember When,0.504,0.708,-5.896,0.0343,0.00112,0.000424,0.788,0.51,82.009
0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,0.797,0.44,-6.587,0.0594,0.471,1.57e-06,0.0849,0.436,111.014
1FRFgyPNuqfXIRYlCJ1kwR,Days to Come (feat. Fiora),0.467,0.723,-7.101,0.0536,0.117,3.49e-06,0.186,0.207,139.995
51zLJklDhB01krdntnfaCS,I Wish I Missed My Ex,0.669,0.669,-4.185,0.0849,0.274,0.0,0.289,0.546,95.023
3nBmy2hAqIDmMOD0VZGB7I,Lost,0.47,0.292,-9.899,0.0284,0.904,0.000104,0.0889,0.168,66.109
1ia62vfFbklbRgNfx0CPC5,Arcoíris,0.611,0.781,-5.261,0.149,0.08,0.0,0.264,0.413,186.162
1opxtm6zIv7IF19S0eCtvV,Thug Le,0.768,0.788,-5.514,0.0687,0.0992,2.94e-05,0.103,0.931,112.988
3kCn3zYPp9suJLSZGM2Yma,Let Them Know,0.725,0.864,-5.601,0.0838,0.0121,0.0,0.0796,0.839,124.981
6syg8RynNDAGu22JTpOPeT,Dicen Que los Hombres No Deben Llorar,0.761,0.912,-3.312,0.0379,0.358,4.08e-06,0.35,0.968,103.024
1GOiMxQXZUzjzH0Sxpck0B,Дежавю,0.801,0.591,-5.18,0.143,0.0186,0.0,0.108,0.231,87.509
2aJv9GhCIoE4xLu7YQteaY,Give a Little Dub,0.632,0.735,-8.107,0.0401,0.00796,0.0243,0.349,0.686,142.06
32TKQVwtSGCHIqmbmaNdFj,Dreams Never End - 2015 Remaster,0.606,0.913,-7.865,0.0417,0.0154,0.905,0.326,0.817,146.15
6RcDE3raQ0X2SRdmFTfZVk,On & Off Loyalty,0.631,0.661,-8.808,0.25,0.279,2.67e-05,0.0647,0.314,169.895
3KMPY8RvRII2du31Cjl8Jg,Sanu Ek Pal Chain,0.509,0.731,-4.475,0.0397,0.451,0.00389,0.411,0.641,147.97
4c6TLCloabznNl7mVaHENs,Blunt Against the Cutting Edge,0.199,0.998,-4.425,0.162,2.6e-05,0.00682,0.0419,0.038,107.331
3OPfGZ252zPTSTsUA8fKfC,Tech Power,0.619,0.885,-4.309,0.0592,0.0234,0.48,0.111,0.227,100.007
5AxTA7EKcIiqc51nfBoKl2,Snilepisk,0.133,0.944,-4.561,0.129,4.09e-06,0.919,0.32,0.306,86.603
15SAAkMN4UoJGKTTfp7dpj,Rasta Words,0.649,0.559,-8.074,0.191,0.202,1.28e-05,0.0746,0.52,167.334
1cXRIBsLi3bdf68PYku6mo,缺氧,0.707,0.429,-7.716,0.0329,0.355,0.0,0.062,0.591,139.966
5sbX4in3ESMiRbdMa34gBO,L'jotsja pesnja,0.315,0.489,-7.958,0.0782,0.967,1.13e-05,0.963,0.233,78.807
0MnkYKTdRkLk1tCywpPP82,"Dies irae, LWV 64/1: Dies irae dies illa",0.249,0.333,-13.157,0.0372,0.941,0.158,0.318,0.48,115.045
3B72prJPOqGB5GZxM4l7lp,Reminisce (feat. Natty Campbell) - Matt Neux Remix,0.624,0.945,-2.002,0.0442,0.000945,0.0113,0.713,0.39,87.496
6u3HTPvOxhVWllNhu07vvA,Hold On Loosely,0.565,0.707,-5.65,0.0298,0.0101,8.16e-05,0.0851,0.831,127.222
72VBmMUTEVWFcDUVgMbqo0,Atlantis - Sped Up Version,0.425,0.544,-7.105,0.0292,0.0562,0.0,0.115,0.138,90.043
5DzPGMtNwGPCnVmeNcLywA,Hate Myself,0.279,0.993,-2.279,0.116,3.14e-06,0.817,0.0841,0.0569,109.718
5kf27BqmZG25H7Jy0XEsZp,Grains,0.219,0.0882,-28.521,0.0393,0.811,0.912,0.1,0.0313,113.624
71eQAhfmjJxlFZcs2tuwFT,Victoria's Secret,0.586,0.556,-7.639,0.0592,0.00655,0.0,0.0836,0.517,167.018
2hmHlBM0kPBm17Y7nVIW9f,My Propeller,0.415,0.657,-6.758,0.0295,0.052,0.0552,0.233,0.69,115.752
2YV72xoBABjhuNGlqxYniR,Perdição / Apê 1001 / Pode Ficar - Ao Vivo,0.455,0.665,-8.579,0.0593,0.843,0.000593,0.272,0.849,143.444
6yJUTxxr6IDc6A9nsQAoGy,Represent,0.717,0.513,-7.916,0.0337,0.00956,0.813,0.112,0.79,92.968
6X15g6tStyh5vmC9wfM4RP,Buffered White Noise,0.0,2.03e-05,-9.316,0.0,0.186,0.00105,0.497,0.0,0.0
1KHk7GFwXIMW2yUvTkjCKQ,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4c. Menuetto (Tema con variazioni): Var. II",0.638,0.0559,-19.111,0.0589,0.936,8.31e-05,0.213,0.615,111.141
1nBDeSiqD2z1ofv9hEttfi,History,0.77,0.642,-10.841,0.0756,0.0206,0.914,0.102,0.369,124.073
463jvTBlNaxfX7Sg5El4Y0,De to spellemenn - 2013 edition,0.41,0.923,-5.385,0.0642,0.0662,0.0,0.322,0.386,110.027
7d5YihYn8oYaP9uQCWC2uG,Emaciated Holy Figure,0.154,0.726,-8.868,0.0891,8.06e-05,0.938,0.384,0.0631,86.424
1a17Gt5Vh0HTKFCZr8Pctk,#Natural,0.791,0.841,-3.267,0.0471,0.0913,0.0,0.0913,0.828,97.037
0QClTV1SGxUicck7KqG6sE,Tennessee Waltz,0.394,0.159,-12.68,0.0286,0.964,0.727,0.121,0.246,83.072
73iQZT1WYntBoZe2Jpbshv,Doxa 8 for Parisa,0.53,0.874,-9.044,0.128,0.000879,0.633,0.364,0.202,141.915
0Y4Oe3WGAvpN2Pih0BLXin,Deva Deva (Tamil),0.56,0.728,-7.151,0.0445,0.653,0.00662,0.104,0.393,112.045
4nfe5Us2eOihuKjI974MS9,"Rain, Rain Go Away",0.82,0.385,-9.019,0.0307,0.63,0.0,0.113,0.654,92.045
4BlTRgkqWq9Hh1KJpxfUJr,Spirituel,0.578,0.713,-8.106,0.293,0.374,0.0,0.193,0.358,145.351
1ap4zdsBydWPSXJqDBqtNL,Like You Do,0.69,0.847,-4.565,0.0374,0.0145,0.041,0.0777,0.49,124.015
3VS1hkofsGq4NwkYdAYL1l,Secreto,0.807,0.803,-4.156,0.126,0.6,0.0085,0.136,0.706,91.982
3IW6WWv5CeCgSyNwL9UmJr,fighter,0.456,0.455,-7.53,0.0305,0.668,1.05e-05,0.0936,0.132,116.504
0PYPP7JIf0jja7WOjQPuVS,Just Another Fool,0.434,0.903,-5.975,0.0427,3.94e-05,0.0516,0.0857,0.439,97.003
1GmtLCbEUyn94Qzx0gxHc0,Vai Mudar (feat. João Santana),0.564,0.826,-2.313,0.0363,0.424,0.0,0.96,0.646,137.97
4QzJOTh94tmzsR1lV6mfML,Vannu ninte,0.546,0.672,-5.988,0.0744,0.146,0.0,0.216,0.551,134.576
7pNQQkZ7VHvvr1Y6wcmqZa,風に吹かれても,0.705,0.906,-2.734,0.119,0.344,0.0,0.328,0.851,125.925
191N9EutKkjp93Dcn5zWgX,親密愛人,0.743,0.336,-14.684,0.0301,0.892,0.00348,0.0983,0.439,112.305
3ZNOHVQAzLv7FhPYxlL31d,Dope,0.874,0.634,-6.672,0.126,0.202,0.61,0.0895,0.136,88.115
2wmQki14Gwt1gZUQdrWI1W,"Four Pieces For Piano, Op. 119: II. Intermezzo in E Minor",0.258,0.0478,-26.069,0.0505,0.993,0.902,0.113,0.0859,65.37
4D9QMZ3n8OupOPdxU0MMBS,Make A Move,0.822,0.591,-6.615,0.0515,0.0133,0.147,0.114,0.384,124.015
57ebBLITHpRgRKGrlbxMZS,Faithfully,0.202,0.644,-5.212,0.0324,0.0979,0.0,0.109,0.252,85.04
3rTDI5zFvAWhcDW77ePuxp,Universe Inside Me,0.687,0.834,-7.699,0.0823,0.00413,0.893,0.0608,0.055,137.985
43Vyj3R8vMlFNVB2gqrsAM,Surfin' Cow,0.576,0.763,-9.279,0.0448,0.000645,0.322,0.0733,0.705,129.612
6o1FVTYG4U74SQN5i5M53Q,Lacoste Listrada,0.649,0.563,-5.606,0.147,0.57,0.0,0.103,0.578,112.369
3LXpZ28ebxPHH1aUc9167L,Ah Yeah!!,0.481,0.933,-5.447,0.0445,0.00505,3.25e-06,0.044,0.502,140.061
1F0i0Ynrv28aAvycSLsugZ,"Kesariya Rangu (From ""Brahmastra (Kannada)"")",0.555,0.596,-7.278,0.0298,0.665,1.05e-05,0.108,0.352,94.2
30czRkzbE2SaDp5139eHew,Zieh dich aus,0.809,0.509,-7.572,0.237,0.371,0.000911,0.102,0.174,126.945
5frWFPeKH8Pam3rKLFCytt,Carpinteiro do universo,0.619,0.546,-11.055,0.0293,0.282,3.24e-06,0.132,0.386,100.454
0I4yYE831a8SW8QIx6bz4x,Crimson & Clover,0.408,0.692,-9.478,0.0685,0.235,0.0255,0.197,0.684,82.499
2XP7Is6c69WaPgX2Kr65l7,Problemão - Ao Vivo,0.582,0.891,-4.709,0.0947,0.538,0.0,0.378,0.661,155.907
4fJLhUt5v9cR6x0AqTYRky,Volverás,0.255,0.342,-9.902,0.0339,0.795,0.0,0.173,0.342,80.873
1sD9vqr4ariNYWc4ifbpOi,Amor Ausente (En Vivo) (with Abel Pintos),0.438,0.614,-8.786,0.0381,0.00247,0.00193,0.95,0.346,140.042
3GOkkTrUcv0ICSznFW2B8J,Nada por mim - Acústico,0.516,0.471,-10.508,0.0299,0.595,4.28e-06,0.785,0.361,128.183
40FvNcBeirJxKWUNd0rKlK,Chau Chau Maria,0.528,0.481,-8.846,0.0271,0.107,7.55e-06,0.115,0.513,159.721
0kzmBBR1Jjx5zBZKx9lsJr,Legend,0.754,0.845,-2.554,0.161,0.126,0.0,0.603,0.793,86.978
5FQXMRDSTkn9fowDJ3kZo8,You're Going Down,0.49,0.833,-5.899,0.0487,0.0116,0.000504,0.15,0.39,89.981
2dEjGfMHtd0LxYIDrfnmHT,Trouble,0.489,0.402,-10.111,0.0311,0.0749,2.58e-05,0.118,0.368,140.085
4S4k4hzFHBuTFDQ1NxcHM3,Maradona - lofi remix,0.692,0.369,-9.061,0.0988,0.931,0.000778,0.105,0.166,77.512
6vmdV1NsKisfobiqyg2kG3,Pushed Again,0.354,0.736,-4.222,0.0475,0.0202,0.000433,0.103,0.208,114.22
7huPZuYrinI8IETL1ihSq4,Alabaster,0.377,0.362,-7.255,0.0354,0.686,2.92e-05,0.135,0.262,180.991
4sDTT89ejzGwoYTgX7r5i6,Jacob's Ladder,0.296,0.993,-6.452,0.147,1.34e-05,0.913,0.192,0.0702,94.312
6McrZ0O8ruEiiQgOHZjvop,Anything And Everything,0.898,0.657,-3.814,0.148,0.00866,0.0,0.0523,0.964,95.181
4M0ezYulsUFJDrKk9d58y6,Piece Of Your Heart,0.677,0.744,-6.806,0.0296,0.0405,0.000153,0.074,0.631,124.077
3jVU4LpHVHClU0YDJ8VBqz,Counterpart,0.676,0.606,-12.167,0.0349,0.604,0.826,0.0804,0.0911,121.013
5vTSnZTmS1gMiWuA9kDE19,Futile Devices (Doveman Remix),0.462,0.187,-19.991,0.0304,0.954,0.847,0.0985,0.252,140.096
2ZqucnGhfTDTF9DCyWN22t,"Piano Sonata No. 11 in A Major, K. 331: I. Variation 2",0.414,0.0282,-27.009,0.0582,0.996,0.853,0.132,0.495,119.178
6OYgBAP07DzGO7GuRTRQkJ,"1, 2, 3",0.792,0.895,-3.112,0.0587,0.165,0.0,0.0501,0.793,94.968
2HegWuw33lBqopjopozt7N,O Preço - Ao Vivo,0.417,0.959,-5.853,0.154,0.0741,0.000243,0.764,0.522,82.771
3JTW3jYsXWST0qp1y3uJ5H,Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show,0.745,0.598,-6.053,0.0975,0.129,0.0,0.678,0.789,148.906
24ScIVXgdaSX3qijPR6HFP,Thunderstorm Sounds,0.164,0.547,-20.848,0.0759,8.14e-05,0.969,0.357,0.0233,114.325
2yNGARwYc253fKGIy0CoyO,Old Man,0.699,0.138,-13.479,0.0318,0.864,8.79e-06,0.116,0.287,80.505
5zfRl79umXWvKoA7p4KEPa,"Tip Tip (From ""Sooryavanshi"")",0.709,0.929,-1.583,0.061,0.0431,0.00648,0.125,0.477,103.01
3tIwZrNqHy9PFxVTei9djX,21 Reasons,0.621,0.785,-4.499,0.11,0.0165,5.92e-06,0.0512,0.779,123.96
2epQNPp4X972vjCUgewrQA,クルクルかき氷,0.452,0.889,-3.204,0.0531,0.0303,0.0,0.381,0.876,181.886
2z3cjnPwtJGj6Z0kpMZtvG,Ella Prashamsayum Ella Pukazhchayum,0.494,0.54,-8.543,0.0312,0.192,1.22e-05,0.093,0.16,130.561
1TeIFb2AIbExCZjInMxGha,Azonto,0.888,0.923,-3.516,0.137,0.117,0.0,0.0522,0.945,125.985
0vDT7KhQ3w6EfvVYiuiUtq,Guten Flug,0.81,0.751,-5.591,0.24,0.414,0.000202,0.5,0.76,155.03
1iCHl2R7xoEsh7CvYe5Ej0,My Favorite Things,0.622,0.247,-12.472,0.0758,0.87,0.0,0.14,0.627,114.417
1IARNA3zsu39Kul2ov9n3J,King,0.856,0.596,-6.067,0.0709,0.242,0.0,0.0995,0.588,99.986
2T0UvW7N9WXIJfsF4vgZf4,Let's Sing The Vowels,0.952,0.854,-8.304,0.195,0.0813,3.27e-06,0.121,0.638,116.942
68nFvNL5tmqQ3F9maDbX7s,Atmosphere,0.454,0.899,-4.662,0.0425,0.0013,0.219,0.107,0.292,127.988
2RuYfjedS5DW26ejCu5nZC,Together,0.685,0.701,-10.272,0.0363,0.0354,0.796,0.109,0.2,100.003
1nS8PR4EyWI6rLiCfAGlT6,Vento No Litoral,0.55,0.214,-14.945,0.0308,0.662,0.000229,0.104,0.0752,120.407
1We89SAonMk70QBbfXERxa,Nazm Nazm,0.62,0.627,-6.187,0.0307,0.497,0.0,0.133,0.557,82.008
7KaqcST5QdMTGPCKWW9ayv,Davidian,0.276,0.937,-6.952,0.163,0.000531,0.123,0.227,0.306,153.814
0aDTaI6pxKLiy0vcmHebZR,Tu Alma Mía / Adelita,0.546,0.464,-18.492,0.0638,0.00383,8.78e-06,0.224,0.731,116.327
7AiUG3LelStERLJbmEBXjd,Tata fatiguée,0.76,0.667,-6.134,0.0536,0.306,0.000189,0.089,0.946,109.774
1YwV5exHom240IG2pHNGks,La Gata Bajo la Lluvia,0.558,0.546,-5.117,0.0261,0.00152,1.58e-06,0.06,0.369,94.624
1f9jv3jIHqwZhVW7NMAgYN,Mouth for War,0.361,0.97,-5.69,0.0837,6.58e-06,0.000162,0.039,0.561,156.96
3q5Ze7QksOVd2ES9YzdfsE,As curvas da estrada de Santos,0.51,0.674,-6.274,0.0296,0.0811,1.28e-06,0.105,0.422,77.46
7aUpz4xUIt70v0Q6kXEP2T,Two-Player Game,0.59,0.616,-7.261,0.133,0.145,0.0,0.596,0.581,111.685
5qIu7xWmsp8UMxnJbSDaU5,Dígale,0.564,0.451,-7.928,0.0303,0.597,0.0,0.131,0.315,129.981
3DGv7g1poqft9DSaVRk6O2,Slidin',0.695,0.884,-1.953,0.172,0.106,0.0,0.134,0.803,100.088
0q3xjsUpk7stvWNhvaxku3,No Existe el Amor,0.514,0.408,-8.999,0.0364,0.835,0.0,0.193,0.854,89.76
36JWXzz773ljAGmwwz4ISZ,Christ Our King - Live From Camp,0.301,0.47,-7.896,0.0314,0.195,0.0,0.113,0.0724,74.912
12V0iduYsoXxsQYTSeFB2H,Viah,0.533,0.757,-6.73,0.0453,0.00733,0.0,0.111,0.358,169.975
6VuztO5yaKP4VjqSkZxpan,On My Own,0.361,0.871,-4.313,0.0393,0.0119,0.0,0.318,0.575,176.026
3hGwUpndi1F8yEISLTJ0oH,Dervish Dream,0.625,0.534,-13.765,0.042,0.751,0.891,0.0934,0.459,159.963
2zlyAYVqLjx4Bp9p0yE3UD,Man Er Som Man Er,0.747,0.612,-7.631,0.0347,0.339,0.0,0.225,0.796,124.906
7zrxUrilLtTk4XnT5G7zF8,Frosty The Snowman,0.579,0.502,-7.57,0.0513,0.733,0.0,0.281,0.836,76.783
788U1Sqej9M6c4iikuDGxO,I've Just Seen A Face - Remastered 2009,0.647,0.56,-8.809,0.0387,0.723,0.0,0.118,0.913,120.418
6GIyHERNueurRclzAG3r0r,Agora,0.691,0.669,-6.131,0.0325,0.339,0.0,0.663,0.752,131.892
5B1fUGBm5LF3V9UlAYpLpf,All Things New,0.369,0.637,-6.279,0.0299,0.0443,0.0,0.179,0.121,75.37
0xLs3BAVFa05aBabrqHdnT,Let Him Go,0.763,0.966,-4.684,0.0926,0.689,0.0,0.0962,0.914,93.675
7ACdv0ADFL7ICH024UhDKt,This Is the Way,0.864,0.623,-9.346,0.0418,0.048,1.79e-05,0.0546,0.86,108.011
1eVGIJZMTyms9dpWI70aJi,呼吸之間,0.334,0.367,-10.719,0.0428,0.929,2.11e-06,0.114,0.344,172.116
3GXSywNvYLAVUCtjMHkKDh,E. Coli (feat. Earl Sweatshirt),0.322,0.555,-8.726,0.129,0.208,0.00437,0.325,0.397,96.019
6UIo6YbaXihIZ72MWUpcGb,KILL4ME,0.635,0.688,-6.136,0.0346,0.0023,1.07e-05,0.507,0.389,107.989
5JsvjL3K6evbrybb49X7SQ,Cool It (No Saints Remix),0.911,0.676,-7.684,0.251,0.128,0.00181,0.21,0.82,100.062
6qiMP3Tp76AWK6l6DQO7zf,Dip and Get Low,0.778,0.86,-9.231,0.0469,0.000622,0.79,0.11,0.75,131.983
0I0l2Oo5zjpCEphpDJL0Pm,Rain - Long Ver.,0.588,0.604,-7.602,0.024,0.343,6.86e-05,0.252,0.351,92.02
40LYL1Z6xgCn5cBybo5K0D,It's Quiet Uptown,0.484,0.187,-14.076,0.0423,0.796,0.0,0.0785,0.227,129.753
6ZiaGtb94L6LtRbC3yHkJW,Life Deprived,0.183,0.887,-5.99,0.058,2.99e-06,0.893,0.356,0.15,157.824
3CK5nDmST2vWnlp5ijkjVK,Brigas por Nada (feat. Coral Resgate) - Ao Vivo,0.54,0.829,-5.212,0.0484,0.802,0.0,0.287,0.392,147.868
1RVTajC8zGg23t4Eb1Lrbc,Self-Obsessed,0.492,0.894,-5.707,0.0407,1.92e-06,0.198,0.308,0.619,121.567
7K7bEVvrAhPVs1ml3dPvEe,Schmeiß mein Leben auf den Müll,0.6,0.555,-6.038,0.132,0.358,1.53e-05,0.16,0.179,149.787
7baQa5vlB6cwUMOAW6sbD4,Animals,0.603,0.707,-5.667,0.0355,0.0253,1.75e-06,0.381,0.293,144.971
5XqLSpVjuCDzR5Frj0gJbH,Na Hora do Adeus - Ao Vivo,0.576,0.804,-3.616,0.038,0.231,0.0,0.953,0.452,98.197
4oweCKNeJoLEp3qpcLz0OC,Essa Semente (Ao Vivo),0.637,0.805,-5.852,0.0997,0.569,0.0,0.121,0.94,104.007
6ty2XoMAhwS2WRevhjQeb3,Tendência - Ao vivo,0.69,0.503,-11.697,0.0568,0.753,2.97e-06,0.319,0.446,100.979
6A28sLdLOf9vohN5LVl5KR,All Shook Up,0.688,0.468,-12.503,0.15,0.89,0.000134,0.177,0.946,74.832
5m5MfbKRYr51hWN2bfpacp,Loneliest Time Of Year,0.517,0.609,-5.702,0.0291,0.0631,0.0,0.106,0.239,92.093
1aJwIrmZskcIVeegeZBz5E,Mil e uma noites de amor,0.614,0.949,-6.93,0.0386,0.146,2.17e-06,0.472,0.67,107.955
2bqiPb1Hd6bMyUejpRbaev,Korken knallen,0.665,0.956,-2.357,0.0463,0.013,0.0,0.819,0.651,136.017
3Ekxe3nbNCk5gUyN7KcnfR,Som en rastaman,0.586,0.778,-6.884,0.276,0.0938,0.0,0.107,0.699,172.001
2Vs8sz6bl3M8tmczyaVjrs,Nasty - Cheesecake Boys Club Mix,0.788,0.981,-3.82,0.0572,0.00104,0.856,0.0198,0.684,125.006
16f5nKCHNOL2NjBA45xIoH,"Mary, Did You Know?",0.39,0.091,-18.195,0.031,0.983,0.908,0.0769,0.0744,61.324
1Lqt8O5Jrypii9xqdB0pON,Babylon Fallin',0.788,0.931,-6.765,0.073,9.52e-05,0.79,0.0312,0.725,126.013
5IJ9Q8VXDqD01m41OUF4hV,What Christmas Means To Me - Single Version / Mono,0.545,0.7,-6.961,0.0323,0.0982,0.0,0.1,0.799,83.506
13YWp1iozoy7YACZsRqRnK,Humans Love Me,0.673,0.874,-7.17,0.085,0.00063,0.696,0.134,0.239,135.004
7uGnS3Yp6gLPjSY8O3LqNd,Transport,0.161,0.962,-21.869,0.0819,0.726,0.49,0.202,0.00655,129.087
2L9tF2fgLtHCGcS4jF7aMw,Mesele2,0.705,0.515,-14.346,0.0466,0.91,0.25,0.114,0.678,84.985
1aWpEHa4XrPz9H2Fqhav4S,Bobby Brown Goes Down,0.602,0.557,-10.321,0.178,0.253,0.0,0.11,0.765,135.868
6SRWhUJcD2YKahCwHavz3X,Darkside,0.43,0.606,-5.115,0.0431,0.131,0.0,0.173,0.123,169.988
6qVA1MqDrDKfk9144bhoKp,Bebek,0.486,0.485,-12.391,0.0331,0.00446,1.69e-05,0.369,0.353,120.095
5QjuTblPokfD03fkfHUuVK,"Hang Me, Oh Hang Me",0.504,0.0273,-21.441,0.0415,0.931,1.1e-05,0.109,0.395,120.24
2Qd3WSAVk0JJ6xrJpJqUEd,Revenger,0.595,0.879,-3.83,0.0347,0.00048,0.848,0.115,0.166,110.012
5pvHO1kSuob4imoiqa3fey,Salió El Sol,0.886,0.708,-5.915,0.0911,0.107,0.0114,0.044,0.965,109.976
6feurIHW6vyqq9OGOieSVo,Venus,0.57,0.547,-9.11,0.0283,0.669,2.01e-05,0.0849,0.714,115.146
6cbW2scRULV7RnFT4u8gnA,Sidhu Son,0.571,0.732,-6.068,0.154,0.116,0.0,0.378,0.584,82.825
37jvkpPCKoleuGuRplA5JA,Swim - Blackjoy Version,0.763,0.757,-7.755,0.0342,0.0587,0.55,0.189,0.876,117.013
0xOIqJadsikka2so1zhghO,Alone in the Dark Mansion of Madness,0.335,0.696,-9.472,0.0307,0.642,0.0,0.12,0.403,95.24
2iUFSTafPaK4IETG3FbUcw,India,0.66,0.966,-5.369,0.0479,4.74e-05,0.678,0.308,0.132,145.999
2RotDMmg3PeoEFLiqsXUS7,When You Look at Me,0.641,0.293,-10.711,0.0291,0.836,0.0,0.217,0.373,129.849
0akp96dzRtVRv1Gi38zSwG,You Saved My Soul,0.373,0.37,-12.215,0.0276,0.234,0.0294,0.106,0.149,77.853
5jVZ30CRGKtJSW28BGHngB,I Love To Learn,0.878,0.447,-8.132,0.0945,0.0142,0.0,0.187,0.96,140.039
2m1i5LGICAfZWb5vqmfNrX,Ut med allt,0.606,0.591,-4.05,0.0305,0.106,0.0,0.0859,0.427,128.097
5zeEJ1VgT5AKvxSsnYMloY,"Metal Squad (From ""Thunder Force IV"")",0.286,0.965,-5.226,0.18,3.51e-05,0.878,0.394,0.187,195.011
0e3yTHRm6szezE58oTf81t,Everything but You,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,124.977
6YhmCXNLuVzvfc44ZB1uhM,Message In A Bottle - Remastered 2003,0.568,0.808,-7.042,0.0378,0.0327,1.08e-05,0.218,0.849,151.12
1eoQsc67QBYVC4Pw84Lqk8,Vampiregirl,0.378,0.934,-3.702,0.107,0.0013,0.0149,0.322,0.602,159.829
17Iq7ApAAlNFD2FkY2YtsV,The Satanist,0.374,0.943,-4.108,0.0556,0.000175,0.000156,0.125,0.338,112.084
6wt5fq3i6DayHetAx6ZGwv,Best Part Missing,0.53,0.799,-5.631,0.0551,0.0113,0.0,0.896,0.307,131.972
2vpVR1L7Qfkd7D6qFNuorq,Pierre,0.607,0.827,-4.282,0.0484,0.289,2.95e-06,0.719,0.552,100.062
2M5t4tdhZ9W3Eys2HDCjbY,tears in the club,0.616,0.717,-6.178,0.11,0.194,9.81e-05,0.0731,0.72,167.99
7dsWVHW3noaS5KtlMmBwqQ,City Lights Spell Your Name,0.765,0.245,-12.94,0.0983,0.667,0.826,0.106,0.434,75.005
4BcJHAfuQXCnFtT0kesqu8,"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Dance of the Sugar-Plum Fairy",0.277,0.0113,-38.384,0.0285,0.769,0.00268,0.321,0.0725,102.532
6FT83pFXKhDlXDsNJFAHWz,You Never Can Tell,0.525,0.852,-9.519,0.222,0.731,5.11e-05,0.218,0.884,157.404
5r9VYut4Olz5p0QAjWTwt5,Happy Holiday,0.369,0.499,-9.301,0.0448,0.829,1.75e-06,0.154,0.69,192.76
3bHI0o9TLQ2jJzjr0ES7dX,"Ishare Tere (From ""Ishare Tere"")",0.707,0.941,-2.606,0.041,0.0173,3.65e-05,0.134,0.337,99.013
6kvvMuXpc0njRRmx8C27N8,Cold,0.457,0.962,-3.722,0.0495,0.000455,0.00271,0.319,0.721,150.039
4YkyJwNJc2c5RvsbEg1jKp,Egoistic Demise,0.486,0.977,-4.172,0.148,3.71e-06,0.913,0.104,0.0835,100.026
